CREATEDAT,CREATEDBY,MODIFIEDAT,MODIFIEDBY,code ,description,department_code
0010-10-20 22:00:00.000000739,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000739,juan.isaza@giproyectos.com,50006,Acacias,50
0010-10-20 22:00:00.000000740,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000740,juan.isaza@giproyectos.com,5011,Barranca de Upía,50
0010-10-20 22:00:00.000000741,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000741,juan.isaza@giproyectos.com,50124,Cabuyaro,50
0010-10-20 22:00:00.000000742,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000742,juan.isaza@giproyectos.com,5015,Castilla la Nueva,50
0010-10-20 22:00:00.000000743,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000743,juan.isaza@giproyectos.com,50223,Cubarral,50
0010-10-20 22:00:00.000000744,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000744,juan.isaza@giproyectos.com,50226,Cumaral,50
0010-10-20 22:00:00.000000745,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000745,juan.isaza@giproyectos.com,50245,El Calvario,50
0010-10-20 22:00:00.000000746,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000746,juan.isaza@giproyectos.com,50251,El Castillo,50
0010-10-20 22:00:00.000000747,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000747,juan.isaza@giproyectos.com,5027,El Dorado,50
0010-10-20 22:00:00.000000748,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000748,juan.isaza@giproyectos.com,50287,Fuente de Oro,50
0010-10-20 22:00:00.000000749,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000749,juan.isaza@giproyectos.com,25312,Granada,50
0010-10-20 22:00:00.000000750,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000750,juan.isaza@giproyectos.com,50318,Guamal,50
0010-10-20 22:00:00.000000751,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000751,juan.isaza@giproyectos.com,5035,La Macarena,50
0010-10-20 22:00:00.000000752,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000752,juan.isaza@giproyectos.com,50004,Lejanías,50
0010-10-20 22:00:00.000000753,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000753,juan.isaza@giproyectos.com,50325,Mapiripán,50
0010-10-20 22:00:00.000000754,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000754,juan.isaza@giproyectos.com,5033,Mesetas,50
0010-10-20 22:00:00.000000755,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000755,juan.isaza@giproyectos.com,50045,Puerto Concordia,50
0010-10-20 22:00:00.000000756,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000756,juan.isaza@giproyectos.com,50568,Puerto Gaitán,50
0010-10-20 22:00:00.000000757,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000757,juan.isaza@giproyectos.com,50577,Puerto Lleras,50
0010-10-20 22:00:00.000000758,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000758,juan.isaza@giproyectos.com,50573,Puerto López,50
0010-10-20 22:00:00.000000759,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000759,juan.isaza@giproyectos.com,50059,Puerto Rico,50
0010-10-20 22:00:00.000000760,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000760,juan.isaza@giproyectos.com,50606,Restrepo,50
0010-10-20 22:00:00.000000761,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000761,juan.isaza@giproyectos.com,5068,San Carlos de Guaroa,50
0010-10-20 22:00:00.000000762,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000762,juan.isaza@giproyectos.com,50683,San Juan de Arama,50
0010-10-20 22:00:00.000000763,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000763,juan.isaza@giproyectos.com,50686,San Juanito,50
0010-10-20 22:00:00.000000764,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000764,juan.isaza@giproyectos.com,50689,San Martín,50
0010-10-20 22:00:00.000000765,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000765,juan.isaza@giproyectos.com,5037,Uribe,50
0010-10-20 22:00:00.000000766,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000766,juan.isaza@giproyectos.com,50001,Villavicencio,50
0010-10-20 22:00:00.000000767,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000767,juan.isaza@giproyectos.com,50711,Vista Hermosa,50
0010-10-20 22:00:00.000000768,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000768,juan.isaza@giproyectos.com,25019,Albán,52
0010-10-20 22:00:00.000000769,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000769,juan.isaza@giproyectos.com,52022,Aldana,52
0010-10-20 22:00:00.000000770,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000770,juan.isaza@giproyectos.com,52036,Ancuyá,52
0010-10-20 22:00:00.000000771,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000771,juan.isaza@giproyectos.com,52051,Arboleda,52
0010-10-20 22:00:00.000000772,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000772,juan.isaza@giproyectos.com,52079,Barbacoas,52
0010-10-20 22:00:00.000000773,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000773,juan.isaza@giproyectos.com,15087,Belén,52
0010-10-20 22:00:00.000000774,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000774,juan.isaza@giproyectos.com,5211,Buesaco,52
0010-10-20 22:00:00.000000775,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000775,juan.isaza@giproyectos.com,5224,Chachagüí,52
0010-10-20 22:00:00.000000776,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000776,juan.isaza@giproyectos.com,52203,Colón,52
0010-10-20 22:00:00.000000777,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000777,juan.isaza@giproyectos.com,52207,Consaca,52
0010-10-20 22:00:00.000000778,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000778,juan.isaza@giproyectos.com,5221,Contadero,52
0010-10-20 22:00:00.000000779,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000779,juan.isaza@giproyectos.com,52215,Córdoba,52
0010-10-20 22:00:00.000000780,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000780,juan.isaza@giproyectos.com,52224,Cuaspud,52
0010-10-20 22:00:00.000000781,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000781,juan.isaza@giproyectos.com,52227,Cumbal,52
0010-10-20 22:00:00.000000782,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000782,juan.isaza@giproyectos.com,52233,Cumbitara,52
0010-10-20 22:00:00.000000783,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000783,juan.isaza@giproyectos.com,5225,El Charco,52
0010-10-20 22:00:00.000000784,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000784,juan.isaza@giproyectos.com,52254,El Peñol,52
0010-10-20 22:00:00.000000785,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000785,juan.isaza@giproyectos.com,52256,El Rosario,52
0010-10-20 22:00:00.000000786,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000786,juan.isaza@giproyectos.com,52258,El Tablón de Gómez,52
0010-10-20 22:00:00.000000787,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000787,juan.isaza@giproyectos.com,5226,El Tambo,52
0010-10-20 22:00:00.000000788,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000788,juan.isaza@giproyectos.com,5252,Francisco Pizarro,52
0010-10-20 22:00:00.000000789,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000789,juan.isaza@giproyectos.com,52287,Funes,52
0010-10-20 22:00:00.000000790,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000790,juan.isaza@giproyectos.com,52317,Guachucal,52
0010-10-20 22:00:00.000000791,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000791,juan.isaza@giproyectos.com,5232,Guaitarilla,52
0010-10-20 22:00:00.000000792,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000792,juan.isaza@giproyectos.com,52323,Gualmatán,52
0010-10-20 22:00:00.000000793,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000793,juan.isaza@giproyectos.com,52352,Iles,52
0010-10-20 22:00:00.000000794,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000794,juan.isaza@giproyectos.com,52354,Imués,52
0010-10-20 22:00:00.000000795,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000795,juan.isaza@giproyectos.com,52356,Ipiales,52
0010-10-20 22:00:00.000000796,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000796,juan.isaza@giproyectos.com,52378,La Cruz,52
0010-10-20 22:00:00.000000797,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000797,juan.isaza@giproyectos.com,52381,La Florida,52
0010-10-20 22:00:00.000000798,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000798,juan.isaza@giproyectos.com,52385,La Llanada,52
0010-10-20 22:00:00.000000799,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000799,juan.isaza@giproyectos.com,5239,La Tola,52
0010-10-20 22:00:00.000000800,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000800,juan.isaza@giproyectos.com,52399,La Unión,52
0010-10-20 22:00:00.000000801,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000801,juan.isaza@giproyectos.com,52405,Leiva,52
0010-10-20 22:00:00.000000802,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000802,juan.isaza@giproyectos.com,52411,Linares,52
0010-10-20 22:00:00.000000803,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000803,juan.isaza@giproyectos.com,52418,Los Andes,52
0010-10-20 22:00:00.000000804,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000804,juan.isaza@giproyectos.com,52427,Magüí,52
0010-10-20 22:00:00.000000805,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000805,juan.isaza@giproyectos.com,52435,Mallama,52
0010-10-20 22:00:00.000000806,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000806,juan.isaza@giproyectos.com,52473,Mosquera,52
0010-10-20 22:00:00.000000807,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000807,juan.isaza@giproyectos.com,5248,Nariño,52
0010-10-20 22:00:00.000000808,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000808,juan.isaza@giproyectos.com,5249,Olaya Herrera,52
0010-10-20 22:00:00.000000809,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000809,juan.isaza@giproyectos.com,52506,Ospina,52
0010-10-20 22:00:00.000000810,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000810,juan.isaza@giproyectos.com,52001,Pasto,52
0010-10-20 22:00:00.000000811,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000811,juan.isaza@giproyectos.com,5254,Policarpa,52
0010-10-20 22:00:00.000000812,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000812,juan.isaza@giproyectos.com,5256,Potosí,52
0010-10-20 22:00:00.000000813,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000813,juan.isaza@giproyectos.com,52565,Providencia,52
0010-10-20 22:00:00.000000814,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000814,juan.isaza@giproyectos.com,52573,Puerres,52
0010-10-20 22:00:00.000000815,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000815,juan.isaza@giproyectos.com,52585,Pupiales,52
0010-10-20 22:00:00.000000816,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000816,juan.isaza@giproyectos.com,52612,Ricaurte,52
0010-10-20 22:00:00.000000817,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000817,juan.isaza@giproyectos.com,52621,Roberto Payán,52
0010-10-20 22:00:00.000000818,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000818,juan.isaza@giproyectos.com,52678,Samaniego,52
0010-10-20 22:00:00.000000819,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000819,juan.isaza@giproyectos.com,52835,San Andrés de Tumaco,52
0010-10-20 22:00:00.000000820,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000820,juan.isaza@giproyectos.com,52685,San Bernardo,52
0010-10-20 22:00:00.000000821,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000821,juan.isaza@giproyectos.com,52687,San Lorenzo,52
0010-10-20 22:00:00.000000822,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000822,juan.isaza@giproyectos.com,52693,San Pablo,52
0010-10-20 22:00:00.000000823,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000823,juan.isaza@giproyectos.com,52694,San Pedro de Cartago,52
0010-10-20 22:00:00.000000824,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000824,juan.isaza@giproyectos.com,52683,Sandoná,52
0010-10-20 22:00:00.000000825,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000825,juan.isaza@giproyectos.com,52696,Santa Bárbara,52
0010-10-20 22:00:00.000000826,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000826,juan.isaza@giproyectos.com,52699,Santacruz,52
0010-10-20 22:00:00.000000827,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000827,juan.isaza@giproyectos.com,5272,Sapuyes,52
0010-10-20 22:00:00.000000828,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000828,juan.isaza@giproyectos.com,52786,Taminango,52
0010-10-20 22:00:00.000000829,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000829,juan.isaza@giproyectos.com,52788,Tangua,52
0010-10-20 22:00:00.000000830,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000830,juan.isaza@giproyectos.com,52838,Túquerres,52
0010-10-20 22:00:00.000000831,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000831,juan.isaza@giproyectos.com,52885,Yacuanquer,52
0010-10-20 22:00:00.000000832,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000832,juan.isaza@giproyectos.com,54003,Abrego,54
0010-10-20 22:00:00.000000833,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000833,juan.isaza@giproyectos.com,54051,Arboledas,54
0010-10-20 22:00:00.000000834,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000834,juan.isaza@giproyectos.com,54099,Bochalema,54
0010-10-20 22:00:00.000000835,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000835,juan.isaza@giproyectos.com,54109,Bucarasica,54
0010-10-20 22:00:00.000000836,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000836,juan.isaza@giproyectos.com,54128,Cachirá,54
0010-10-20 22:00:00.000000837,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000837,juan.isaza@giproyectos.com,54125,Cácota,54
0010-10-20 22:00:00.000000838,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000838,juan.isaza@giproyectos.com,54172,Chinácota,54
0010-10-20 22:00:00.000000839,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000839,juan.isaza@giproyectos.com,54174,Chitagá,54
0010-10-20 22:00:00.000000840,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000840,juan.isaza@giproyectos.com,54206,Convención,54
0010-10-20 22:00:00.000000841,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000841,juan.isaza@giproyectos.com,54001,Cúcuta,54
0010-10-20 22:00:00.000000842,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000842,juan.isaza@giproyectos.com,54223,Cucutilla,54
0010-10-20 22:00:00.000000843,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000843,juan.isaza@giproyectos.com,54239,Durania,54
0010-10-20 22:00:00.000000844,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000844,juan.isaza@giproyectos.com,54245,El Carmen,54
0010-10-20 22:00:00.000000845,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000845,juan.isaza@giproyectos.com,54250,El Tarra,54
0010-10-20 22:00:00.000000846,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000846,juan.isaza@giproyectos.com,54261,El Zulia,54
0010-10-20 22:00:00.000000847,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000847,juan.isaza@giproyectos.com,54313,Gramalote,54
0010-10-20 22:00:00.000000848,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000848,juan.isaza@giproyectos.com,54344,Hacarí,54
0010-10-20 22:00:00.000000849,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000849,juan.isaza@giproyectos.com,54347,Herrán,54
0010-10-20 22:00:00.000000850,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000850,juan.isaza@giproyectos.com,54385,La Esperanza,54
0010-10-20 22:00:00.000000851,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000851,juan.isaza@giproyectos.com,54398,La Playa,54
0010-10-20 22:00:00.000000852,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000852,juan.isaza@giproyectos.com,54377,Labateca,54
0010-10-20 22:00:00.000000853,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000853,juan.isaza@giproyectos.com,54405,Los Patios,54
0010-10-20 22:00:00.000000854,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000854,juan.isaza@giproyectos.com,54418,Lourdes,54
0010-10-20 22:00:00.000000855,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000855,juan.isaza@giproyectos.com,5448,Mutiscua,54
0010-10-20 22:00:00.000000856,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000856,juan.isaza@giproyectos.com,54498,Ocaña,54
0010-10-20 22:00:00.000000857,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000857,juan.isaza@giproyectos.com,54518,Pamplona,54
0010-10-20 22:00:00.000000858,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000858,juan.isaza@giproyectos.com,5452,Pamplonita,54
0010-10-20 22:00:00.000000859,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000859,juan.isaza@giproyectos.com,91669,Puerto Santander,54
0010-10-20 22:00:00.000000860,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000860,juan.isaza@giproyectos.com,54599,Ragonvalia,54
0010-10-20 22:00:00.000000861,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000861,juan.isaza@giproyectos.com,5466,Salazar,54
0010-10-20 22:00:00.000000862,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000862,juan.isaza@giproyectos.com,54670,San Calixto,54
0010-10-20 22:00:00.000000863,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000863,juan.isaza@giproyectos.com,54673,San Cayetano,54
0010-10-20 22:00:00.000000864,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000864,juan.isaza@giproyectos.com,8676,Santiago,54
0010-10-20 22:00:00.000000865,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000865,juan.isaza@giproyectos.com,5472,Sardinata,54
0010-10-20 22:00:00.000000866,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000866,juan.isaza@giproyectos.com,54743,Silos,54
0010-10-20 22:00:00.000000867,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000867,juan.isaza@giproyectos.com,5480,Teorama,54
0010-10-20 22:00:00.000000868,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000868,juan.isaza@giproyectos.com,5481,Tibú,54
0010-10-20 22:00:00.000000869,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000869,juan.isaza@giproyectos.com,5482,Toledo,54
0010-10-20 22:00:00.000000870,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000870,juan.isaza@giproyectos.com,54871,Villa Caro,54
0010-10-20 22:00:00.000000871,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000871,juan.isaza@giproyectos.com,54874,Villa del Rosario,54
0010-10-20 22:00:00.000000872,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000872,juan.isaza@giproyectos.com,86219,Colón,86
0010-10-20 22:00:00.000000873,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000873,juan.isaza@giproyectos.com,86573,Leguízamo,86
0010-10-20 22:00:00.000000874,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000874,juan.isaza@giproyectos.com,86001,Mocoa,86
0010-10-20 22:00:00.000000875,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000875,juan.isaza@giproyectos.com,8632,Orito,86
0010-10-20 22:00:00.000000876,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000876,juan.isaza@giproyectos.com,86568,Puerto Asís,86
0010-10-20 22:00:00.000000877,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000877,juan.isaza@giproyectos.com,86569,Puerto Caicedo,86
0010-10-20 22:00:00.000000878,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000878,juan.isaza@giproyectos.com,86571,Puerto Guzmán,86
0010-10-20 22:00:00.000000879,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000879,juan.isaza@giproyectos.com,86755,San Francisco,86
0010-10-20 22:00:00.000000880,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000880,juan.isaza@giproyectos.com,86757,San Miguel,86
0010-10-20 22:00:00.000000881,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000881,juan.isaza@giproyectos.com,5468,Santiago,86
0010-10-20 22:00:00.000000882,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000882,juan.isaza@giproyectos.com,86749,Sibundoy,86
0010-10-20 22:00:00.000000883,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000883,juan.isaza@giproyectos.com,86865,Valle de Guamez,86
0010-10-20 22:00:00.000000884,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000884,juan.isaza@giproyectos.com,86885,Villagarzón,86
0010-10-20 22:00:00.000000885,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000885,juan.isaza@giproyectos.com,63001,Armenia,63
0010-10-20 22:00:00.000000886,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000886,juan.isaza@giproyectos.com,63111,Buenavista,63
0010-10-20 22:00:00.000000887,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000887,juan.isaza@giproyectos.com,6313,Calarcá,63
0010-10-20 22:00:00.000000888,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000888,juan.isaza@giproyectos.com,6319,Circasia,63
0010-10-20 22:00:00.000000889,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000889,juan.isaza@giproyectos.com,63212,Córdoba,63
0010-10-20 22:00:00.000000890,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000890,juan.isaza@giproyectos.com,63272,Filandia,63
0010-10-20 22:00:00.000000891,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000891,juan.isaza@giproyectos.com,63302,Génova,63
0010-10-20 22:00:00.000000892,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000892,juan.isaza@giproyectos.com,63401,La Tebaida,63
0010-10-20 22:00:00.000000893,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000893,juan.isaza@giproyectos.com,6347,Montenegro,63
0010-10-20 22:00:00.000000894,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000894,juan.isaza@giproyectos.com,63548,Pijao,63
0010-10-20 22:00:00.000000895,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000895,juan.isaza@giproyectos.com,63594,Quimbaya,63
0010-10-20 22:00:00.000000896,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000896,juan.isaza@giproyectos.com,6369,Salento,63
0010-10-20 22:00:00.000000897,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000897,juan.isaza@giproyectos.com,66045,Apía,66
0010-10-20 22:00:00.000000898,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000898,juan.isaza@giproyectos.com,66075,Balboa,66
0010-10-20 22:00:00.000000899,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000899,juan.isaza@giproyectos.com,66088,Belén de Umbría,66
0010-10-20 22:00:00.000000900,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000900,juan.isaza@giproyectos.com,6617,Dosquebradas,66
0010-10-20 22:00:00.000000901,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000901,juan.isaza@giproyectos.com,66318,Guática,66
0010-10-20 22:00:00.000000902,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000902,juan.isaza@giproyectos.com,66383,La Celia,66
0010-10-20 22:00:00.000000903,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000903,juan.isaza@giproyectos.com,664,La Virginia,66
0010-10-20 22:00:00.000000904,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000904,juan.isaza@giproyectos.com,6644,Marsella,66
0010-10-20 22:00:00.000000905,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000905,juan.isaza@giproyectos.com,66456,Mistrató,66
0010-10-20 22:00:00.000000906,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000906,juan.isaza@giproyectos.com,66001,Pereira,66
0010-10-20 22:00:00.000000907,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000907,juan.isaza@giproyectos.com,66572,Pueblo Rico,66
0010-10-20 22:00:00.000000908,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000908,juan.isaza@giproyectos.com,66594,Quinchía,66
0010-10-20 22:00:00.000000909,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000909,juan.isaza@giproyectos.com,66682,Santa Rosa de Cabal,66
0010-10-20 22:00:00.000000910,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000910,juan.isaza@giproyectos.com,66687,Santuario,66
0010-10-20 22:00:00.000000911,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000911,juan.isaza@giproyectos.com,68013,Aguada,68
0010-10-20 22:00:00.000000912,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000912,juan.isaza@giproyectos.com,6802,Albania,68
0010-10-20 22:00:00.000000913,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000913,juan.isaza@giproyectos.com,68051,Aratoca,68
0010-10-20 22:00:00.000000914,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000914,juan.isaza@giproyectos.com,68077,Barbosa,68
0010-10-20 22:00:00.000000915,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000915,juan.isaza@giproyectos.com,68079,Barichara,68
0010-10-20 22:00:00.000000916,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000916,juan.isaza@giproyectos.com,68081,Barrancabermeja,68
0010-10-20 22:00:00.000000917,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000917,juan.isaza@giproyectos.com,68092,Betulia,68
0010-10-20 22:00:00.000000918,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000918,juan.isaza@giproyectos.com,68101,Bolívar,68
0010-10-20 22:00:00.000000919,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000919,juan.isaza@giproyectos.com,68001,Bucaramanga,68
0010-10-20 22:00:00.000000920,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000920,juan.isaza@giproyectos.com,68121,Cabrera,68
0010-10-20 22:00:00.000000921,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000921,juan.isaza@giproyectos.com,68132,California,68
0010-10-20 22:00:00.000000922,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000922,juan.isaza@giproyectos.com,68147,Capitanejo,68
0010-10-20 22:00:00.000000923,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000923,juan.isaza@giproyectos.com,68152,Carcasí,68
